Date,Close/Last,Volume,Open,High,Low
04/12/2024,$142.52,12024040,$145.00,$146.51,$142.15
04/11/2024,$147.20,11818760,$147.20,$147.56,$144.13
04/10/2024,$146.22,18861320,$146.63,$148.43,$145.26
04/09/2024,$145.40,18487980,$146.26,$148.1699,$142.95
04/08/2024,$142.79,16307400,$145.24,$146.00,$142.76
04/05/2024,$141.36,8263641,$140.00,$142.00,$138.92
04/04/2024,$139.66,15759510,$144.00,$146.75,$139.43
04/03/2024,$142.00,9707518,$138.58,$142.93,$138.39
04/02/2024,$140.22,9869172,$140.38,$141.04,$139.35
04/01/2024,$141.49,14222660,$137.29,$142.96,$137.05
03/28/2024,$136.05,10019360,$135.68,$136.80,$135.44
03/27/2024,$136.69,13842820,$138.86,$139.28,$135.15
03/26/2024,$138.84,10786450,$140.61,$140.96,$138.64
03/25/2024,$140.23,9922244,$140.16,$141.68,$139.26
03/22/2024,$140.54,9944135,$139.40,$141.34,$139.11
03/21/2024,$139.45,17809390,$142.55,$142.60,$139.04
03/20/2024,$136.75,12750230,$136.53,$137.31,$135.01
03/19/2024,$134.87,17341130,$135.30,$136.2731,$133.03
03/18/2024,$136.64,14732900,$140.18,$141.54,$136.61
03/15/2024,$136.98,22751210,$135.44,$137.70,$134.63
03/14/2024,$139.62,14961900,$142.61,$143.10,$139.02
03/13/2024,$142.14,12923060,$143.05,$143.23,$141.37
03/12/2024,$144.40,21218500,$144.52,$146.70,$140.57
03/11/2024,$139.02,29227110,$143.62,$144.40,$138.93
03/08/2024,$146.37,43856880,$153.90,$158.40,$144.925
03/07/2024,$149.20,34675730,$144.90,$151.60,$144.15
03/06/2024,$141.57,22292690,$138.80,$144.00,$138.6115
03/05/2024,$134.97,13694690,$137.12,$137.43,$133.73
03/04/2024,$138.26,26544610,$139.94,$141.99,$137.68
03/01/2024,$133.90,24393050,$130.13,$136.65,$130.10
02/29/2024,$128.67,9369902,$128.03,$129.1899,$127.15
02/28/2024,$127.38,6519095,$128.50,$128.58,$126.65
02/27/2024,$128.59,8851789,$130.77,$131.97,$128.59
02/26/2024,$130.64,9526723,$130.02,$131.23,$128.56
02/23/2024,$129.53,10123350,$130.50,$131.005,$127.73
02/22/2024,$129.07,17014120,$129.69,$131.48,$129.00
02/21/2024,$125.34,11578140,$124.43,$125.38,$122.91
02/20/2024,$125.33,12038780,$126.89,$127.06,$124.145
02/16/2024,$126.69,13104420,$127.13,$128.64,$125.81
02/15/2024,$129.03,12553980,$130.80,$131.13,$128.35
02/14/2024,$129.27,13069690,$129.63,$130.79,$127.96
02/13/2024,$127.55,14493980,$127.93,$129.92,$126.475
02/12/2024,$130.46,14203770,$133.27,$133.51,$130.26
02/09/2024,$133.11,16984170,$134.50,$135.17,$130.59
02/08/2024,$133.73,33367010,$127.00,$134.75,$126.11
02/07/2024,$124.98,18172530,$120.01,$124.995,$120.00
02/06/2024,$119.38,11511860,$120.12,$120.99,$118.2768
02/05/2024,$118.79,13267630,$117.13,$119.54,$116.58
02/02/2024,$115.75,10043960,$114.86,$115.96,$113.9201
02/01/2024,$113.39,8807585,$113.80,$114.0325,$112.605
01/31/2024,$112.96,12853860,$113.50,$114.74,$112.875
01/30/2024,$116.06,11030840,$116.36,$118.01,$115.5609
01/29/2024,$116.98,10042240,$117.17,$117.8701,$115.755
01/26/2024,$117.26,10196440,$116.90,$118.04,$116.302
01/25/2024,$116.56,15485260,$118.02,$118.84,$116.48
01/24/2024,$116.52,21859180,$115.33,$118.8455,$114.61
01/23/2024,$114.13,11667880,$113.52,$114.6199,$113.16
01/22/2024,$113.03,17755540,$114.78,$115.10,$112.52
01/19/2024,$114.20,37812590,$113.22,$115.15,$111.02
01/18/2024,$113.03,58783720,$111.20,$113.39,$109.48
01/17/2024,$102.95,17649520,$100.87,$103.325,$100.00
01/16/2024,$101.67,11185520,$100.53,$102.35,$100.20
01/12/2024,$101.24,6519711,$100.89,$102.375,$100.87
01/11/2024,$101.22,7862691,$101.70,$102.16,$99.99
01/10/2024,$100.80,6975726,$102.52,$102.7773,$99.98
01/09/2024,$101.89,7763961,$101.05,$101.965,$100.21
01/08/2024,$102.24,12455560,$100.63,$102.79,$100.50
01/05/2024,$99.61,7347316,$99.00,$100.64,$98.80
01/04/2024,$99.13,7996713,$99.53,$100.44,$99.12
01/03/2024,$100.17,6650601,$100.34,$101.25,$99.661
01/02/2024,$101.53,9020864,$102.25,$102.62,$100.59
12/29/2023,$104.00,4409641,$104.72,$104.97,$103.67
12/28/2023,$104.70,5335145,$105.00,$105.52,$104.70
12/27/2023,$104.65,5889724,$105.05,$105.37,$104.075
12/26/2023,$104.45,6407484,$103.61,$104.9575,$103.57
12/22/2023,$103.15,5566576,$102.93,$103.59,$102.705
12/21/2023,$102.55,9068244,$101.30,$102.715,$101.16
12/20/2023,$100.04,10814080,$102.70,$103.085,$99.935
12/19/2023,$103.87,8498473,$103.24,$103.975,$103.09
12/18/2023,$102.93,5660567,$102.84,$103.31,$102.08
12/15/2023,$102.54,16379240,$103.50,$104.755,$102.39
12/14/2023,$103.45,10074500,$103.35,$103.81,$102.80
12/13/2023,$102.12,8988814,$101.40,$102.68,$100.905
12/12/2023,$101.60,7378574,$100.15,$101.65,$99.95
12/11/2023,$100.95,9482773,$99.57,$101.21,$99.37
12/08/2023,$100.35,10572460,$99.12,$100.37,$98.945
12/07/2023,$99.29,11373670,$97.96,$99.64,$97.89
12/06/2023,$97.85,11262270,$97.80,$98.57,$97.445
12/05/2023,$96.69,8009587,$96.46,$97.015,$95.88
12/04/2023,$97.01,10619350,$97.05,$97.20,$95.2501
12/01/2023,$98.55,7500388,$97.70,$98.78,$97.02
11/30/2023,$97.31,9681363,$98.925,$98.98,$96.90
11/29/2023,$98.88,7091122,$99.00,$99.73,$98.60
11/28/2023,$97.98,6358143,$97.87,$98.25,$97.235
11/27/2023,$97.21,6856096,$97.42,$97.55,$96.42
11/24/2023,$97.83,4297621,$98.48,$98.725,$97.47
11/22/2023,$98.65,7416466,$98.72,$99.65,$97.95
11/21/2023,$98.41,10112620,$100.00,$100.15,$98.235
11/20/2023,$99.96,6452894,$99.90,$100.5887,$99.54
11/17/2023,$99.58,7247710,$98.94,$99.72,$98.3215
11/16/2023,$98.54,8459045,$98.24,$99.0997,$97.91
11/15/2023,$98.80,10422890,$99.95,$100.6999,$98.42
11/14/2023,$98.91,13873240,$98.00,$99.69,$97.95
11/13/2023,$96.42,9526286,$97.01,$97.18,$95.72
11/10/2023,$97.44,19292870,$94.04,$97.75,$93.61
11/09/2023,$91.62,8166021,$92.63,$93.37,$91.60
11/08/2023,$92.00,6537666,$93.33,$93.44,$91.93
11/07/2023,$92.41,6241257,$92.25,$93.05,$91.75
11/06/2023,$92.60,8402708,$92.00,$92.61,$91.29
11/03/2023,$91.79,9226706,$91.65,$92.45,$90.84
11/02/2023,$90.48,11032580,$90.40,$91.05,$89.465
11/01/2023,$87.80,9508804,$86.47,$87.87,$86.34
10/31/2023,$86.31,9004922,$86.15,$86.43,$84.95
10/30/2023,$86.06,9785511,$87.31,$88.30,$86.00
10/27/2023,$85.99,12480730,$87.54,$87.78,$85.89
10/26/2023,$87.45,9377296,$87.12,$88.14,$86.54
10/25/2023,$87.64,13027070,$90.80,$90.85,$86.68
10/24/2023,$91.64,7374762,$91.20,$92.00,$90.86
10/23/2023,$91.11,8227866,$89.98,$92.26,$89.1641
10/20/2023,$91.31,12197290,$92.00,$94.32,$91.09
10/19/2023,$92.91,22751600,$93.09,$94.76,$92.36
10/18/2023,$89.60,9982673,$88.88,$90.01,$88.58
10/17/2023,$91.00,7997066,$89.81,$91.70,$88.52
10/16/2023,$91.22,8791813,$90.48,$91.90,$90.43
10/13/2023,$90.46,7986463,$92.75,$92.94,$90.20
10/12/2023,$92.42,8897784,$92.51,$93.44,$91.84
10/11/2023,$92.00,8051727,$91.26,$92.01,$90.63
10/10/2023,$90.61,7182943,$89.27,$90.66,$89.14
10/09/2023,$88.99,4781316,$88.80,$89.34,$88.04
10/06/2023,$89.29,9777118,$88.09,$90.02,$87.38
10/05/2023,$87.03,6651679,$86.83,$87.9374,$86.53
10/04/2023,$86.67,7658502,$85.47,$86.76,$85.38
10/03/2023,$85.41,8201668,$87.00,$87.32,$85.06
10/02/2023,$87.65,6305021,$87.18,$88.42,$87.02
09/29/2023,$86.90,7338288,$87.75,$88.03,$86.695
09/28/2023,$86.41,6647723,$85.25,$87.13,$84.975
09/27/2023,$85.44,7858373,$85.17,$85.555,$84.10
09/26/2023,$84.29,8877634,$84.95,$85.23,$84.015
09/25/2023,$86.24,8758022,$85.39,$86.24,$85.02
09/22/2023,$85.64,7970526,$86.25,$86.7741,$85.45
09/21/2023,$85.36,10660420,$86.04,$86.14,$85.35
09/20/2023,$87.29,6939697,$88.52,$89.315,$87.29
09/19/2023,$88.17,7175404,$88.45,$88.84,$87.79
09/18/2023,$88.83,6647388,$88.54,$89.665,$88.43
09/15/2023,$89.25,19940490,$90.51,$91.14,$88.86
09/14/2023,$91.47,6506310,$92.78,$92.93,$91.265
09/13/2023,$91.22,5757807,$90.60,$91.885,$90.48
09/12/2023,$90.48,8242642,$90.46,$91.57,$90.42
09/11/2023,$89.60,7268572,$90.10,$90.3949,$89.16
09/08/2023,$89.64,5822265,$90.75,$91.07,$89.3165
09/07/2023,$90.05,14684450,$90.07,$90.29,$88.43
09/06/2023,$92.26,7933713,$93.85,$93.96,$91.591
09/05/2023,$94.60,6396488,$93.40,$95.05,$92.87
09/01/2023,$93.19,7094628,$94.30,$94.58,$93.09
08/31/2023,$93.57,8661169,$93.34,$94.40,$93.27
08/30/2023,$94.78,6073414,$95.45,$95.92,$94.63
08/29/2023,$95.08,8910319,$93.77,$95.62,$93.51
08/28/2023,$94.00,5174779,$93.82,$94.15,$93.2484
08/25/2023,$93.10,10355950,$92.25,$93.41,$91.405
08/24/2023,$92.53,12254420,$96.53,$96.78,$92.47
08/23/2023,$94.22,10362580,$93.79,$95.095,$93.24
08/22/2023,$92.24,7060063,$93.35,$93.49,$91.805
08/21/2023,$92.56,8618303,$90.50,$92.905,$90.50
08/18/2023,$91.10,9066167,$90.07,$91.33,$89.56
08/17/2023,$91.64,7712486,$92.92,$92.92,$91.35
08/16/2023,$91.78,7439502,$91.44,$92.715,$91.32
08/15/2023,$91.68,6069500,$92.52,$92.71,$91.49
08/14/2023,$93.07,7489675,$91.69,$93.29,$91.30
08/11/2023,$91.99,10658400,$93.50,$93.50,$91.97
08/10/2023,$94.80,7459584,$95.45,$95.97,$94.28
08/09/2023,$93.98,6426862,$95.83,$95.85,$93.71
08/08/2023,$94.49,7659012,$94.88,$94.90,$93.67
08/07/2023,$96.35,6601403,$96.73,$96.94,$95.225
08/04/2023,$96.16,7562649,$95.28,$97.58,$95.13
08/03/2023,$94.98,8603707,$94.84,$95.805,$94.575
08/02/2023,$95.70,9827891,$97.50,$97.50,$95.21
08/01/2023,$98.40,6439692,$99.14,$99.19,$98.085
07/31/2023,$99.15,8654145,$99.18,$99.78,$98.42
07/28/2023,$100.86,6766298,$100.11,$100.99,$99.78
07/27/2023,$99.35,8049784,$101.50,$101.76,$98.905
07/26/2023,$99.41,8993547,$99.49,$100.13,$98.57
07/25/2023,$100.32,9202222,$99.515,$100.89,$99.11
07/24/2023,$98.25,9054912,$97.27,$98.265,$96.78
07/21/2023,$97.25,15381230,$97.88,$97.99,$96.332
07/20/2023,$97.86,22810240,$98.55,$100.45,$97.05
07/19/2023,$103.06,11204830,$103.90,$104.79,$102.57
07/18/2023,$103.15,10355350,$103.69,$103.73,$102.01
07/17/2023,$104.79,10729130,$104.68,$105.025,$102.59
07/14/2023,$105.14,9518336,$106.00,$107.295,$104.86
07/13/2023,$105.57,9265863,$105.00,$105.645,$102.52
07/12/2023,$103.90,10202030,$102.83,$104.425,$102.76
07/11/2023,$101.26,7684553,$102.33,$102.33,$100.14
07/10/2023,$99.77,8041648,$100.25,$100.75,$99.40
07/07/2023,$100.23,8036622,$99.08,$101.94,$99.00
07/06/2023,$99.41,9143570,$99.10,$99.56,$98.60
07/05/2023,$100.99,9014765,$101.40,$103.09,$100.96
07/03/2023,$103.15,5638381,$102.25,$103.6808,$102.07
06/30/2023,$100.92,11704650,$101.40,$101.89,$100.405
06/29/2023,$100.64,7383942,$101.34,$101.52,$100.02
06/28/2023,$100.92,8160885,$100.50,$101.88,$100.2196
06/27/2023,$102.08,9732034,$101.15,$102.79,$100.02
06/26/2023,$100.11,8560047,$102.02,$103.035,$100.09
06/23/2023,$101.91,8919044,$101.52,$102.19,$101.005
06/22/2023,$103.13,8581952,$101.42,$103.425,$101.33
06/21/2023,$101.64,9340383,$103.15,$103.73,$101.6175
06/20/2023,$103.98,9302357,$104.18,$104.88,$103.07
06/16/2023,$104.57,11430780,$105.43,$105.7451,$104.35
06/15/2023,$105.18,11987940,$106.27,$106.66,$105.07
06/14/2023,$107.41,12862630,$106.03,$107.70,$105.22
06/13/2023,$106.80,17858600,$110.00,$110.69,$106.74
06/12/2023,$107.06,20578760,$104.34,$107.39,$104.31
06/09/2023,$102.80,14906100,$102.70,$104.68,$102.25
06/08/2023,$99.94,9081050,$98.99,$100.70,$98.625
06/07/2023,$100.29,14367510,$101.38,$103.02,$99.54
06/06/2023,$99.82,13827600,$97.61,$100.60,$97.42
06/05/2023,$98.05,10568510,$98.01,$98.81,$94.2475
06/02/2023,$98.94,13085120,$101.25,$101.30,$98.62
06/01/2023,$98.84,14998510,$98.68,$100.59,$98.60
05/31/2023,$98.59,22206680,$99.73,$99.98,$98.06
05/30/2023,$101.98,25247960,$103.79,$105.24,$101.525
